Uberstrain,Name,Data.Source.Accession.No..Sequencing.Platform.Sequencing.Library.Insert.Size.Experiment.Status.,Source.Niche,Source.Type,Source.Details,Collection.Year,Collection.Month,Collection.Day,Collection.Time,Continent,Country,Region,District,City,Post.Code,Latitude,Longitude,Lab.Contact,Species,Serological.Group,Serotype,EcoR.Cluster,Path.Nonpath,Simple.Patho,Simple.Disease,Comment,Bio.Project.ID,Project.ID,Disease,Sample.ID,Secondary.Sample.ID,Date.Entered,Release.Date,Barcode,Differences,ST,ST.Complex,Lineage,Subspecies,adk,fumC,gyrB,icd,mdh,purA,recA
ESC_EB1498AA,T7-559,ERR10982800;ILLUMINA;Paired;;ERX10419746;SRA,Human,Human,Homo sapiens; Norway,2015,NA,NA,NA,Europe,Norway,,,,NA,NA,NA,university hospital of north norway,Escherichia coli,,,,,,,,PRJEB57251,ERP142231,,SAMEA111546271,ERS13656331,3/25/2023,3/19/2023,ESC_EB1498AA,NA,69,ST69 Cplx,D,NA,21,35,27,6,5,5,4
ESC_EB1499AA,T7-558,ERR10982799;ILLUMINA;Paired;;ERX10419745;SRA,Human,Human,Homo sapiens; Norway,2015,NA,NA,NA,Europe,Norway,,,,NA,NA,NA,university hospital of north norway,Escherichia coli,,,,,,,,PRJEB57251,ERP142231,,SAMEA111546270,ERS13656330,3/25/2023,3/19/2023,ESC_EB1499AA,NA,131,ST131 Cplx,B2,NA,53,40,47,13,36,28,29
ESC_EB1500AA,T7-557,ERR10982798;ILLUMINA;Paired;;ERX10419744;SRA,Human,Human,Homo sapiens; Norway,2015,NA,NA,NA,Europe,Norway,,,,NA,NA,NA,university hospital of north norway,Escherichia coli,,,,,,,,PRJEB57251,ERP142231,,SAMEA111546269,ERS13656329,3/25/2023,3/19/2023,ESC_EB1500AA,NA,10,ST10 Cplx,A,NA,10,11,4,8,8,8,2
ESC_EB1501AA,T7-556,ERR10982797;ILLUMINA;Paired;;ERX10419743;SRA,Human,Human,Homo sapiens; Norway,2015,NA,NA,NA,Europe,Norway,,,,NA,NA,NA,university hospital of north norway,Escherichia coli,,,,,,,,PRJEB57251,ERP142231,,SAMEA111546268,ERS13656328,3/25/2023,3/19/2023,ESC_EB1501AA,NA,131,ST131 Cplx,B2,NA,53,40,47,13,36,28,29
ESC_EB1502AA,T7-555,ERR10982796;ILLUMINA;Paired;;ERX10419742;SRA,Human,Human,Homo sapiens; Norway,2015,NA,NA,NA,Europe,Norway,,,,NA,NA,NA,university hospital of north norway,Escherichia coli,,,,,,,,PRJEB57251,ERP142231,,SAMEA111546267,ERS13656327,3/25/2023,3/19/2023,ESC_EB1502AA,NA,68,,D,NA,33,26,2,31,5,16,19
ESC_EB1503AA,T7-554,ERR10982795;ILLUMINA;Paired;;ERX10419741;SRA,Human,Human,Homo sapiens; Norway,2015,NA,NA,NA,Europe,Norway,,,,NA,NA,NA,university hospital of north norway,Escherichia coli,,,,,,,,PRJEB57251,ERP142231,,SAMEA111546266,ERS13656326,3/25/2023,3/19/2023,ESC_EB1503AA,NA,394,ST394 Cplx,,NA,21,35,61,52,5,5,4
ESC_EB1504AA,T7-553,ERR10982794;ILLUMINA;Paired;;ERX10419740;SRA,Human,Human,Homo sapiens; Norway,2015,NA,NA,NA,Europe,Norway,,,,NA,NA,NA,university hospital of north norway,Escherichia coli,,,,,,,,PRJEB57251,ERP142231,,SAMEA111546265,ERS13656325,3/25/2023,3/19/2023,ESC_EB1504AA,NA,4450,,AxB1,NA,277,8,3,16,9,344,6
ESC_EB1505AA,T7-551,ERR10982793;ILLUMINA;Paired;;ERX10419739;SRA,Human,Human,Homo sapiens; Norway,2015,NA,NA,NA,Europe,Norway,,,,NA,NA,NA,university hospital of north norway,Escherichia coli,,,,,,,,PRJEB57251,ERP142231,,SAMEA111546264,ERS13656324,3/25/2023,3/19/2023,ESC_EB1505AA,NA,648,ST648 Cplx,,NA,92,4,87,96,70,58,2
ESC_EB1506AA,T7-550,ERR10982792;ILLUMINA;Paired;;ERX10419738;SRA,Human,Human,Homo sapiens; Norway,2015,NA,NA,NA,Europe,Norway,,,,NA,NA,NA,university hospital of north norway,Escherichia coli,,,,,,,,PRJEB57251,ERP142231,,SAMEA111546263,ERS13656323,3/25/2023,3/19/2023,ESC_EB1506AA,NA,131,ST131 Cplx,B2,NA,53,40,47,13,36,28,29
ESC_EB1507AA,T7-549,ERR10982791;ILLUMINA;Paired;;ERX10419737;SRA,Human,Human,Homo sapiens; Norway,2015,NA,NA,NA,Europe,Norway,,,,NA,NA,NA,university hospital of north norway,Escherichia coli,,,,,,,,PRJEB57251,ERP142231,,SAMEA111546262,ERS13656322,3/25/2023,3/19/2023,ESC_EB1507AA,NA,357,,B2,NA,13,40,13,13,23,25,66
ESC_EB1508AA,T7-548,ERR10982790;ILLUMINA;Paired;;ERX10419736;SRA,Human,Human,Homo sapiens; Norway,2015,NA,NA,NA,Europe,Norway,,,,NA,NA,NA,university hospital of north norway,Escherichia coli,,,,,,,,PRJEB57251,ERP142231,,SAMEA111546261,ERS13656321,3/25/2023,3/19/2023,ESC_EB1508AA,NA,131,ST131 Cplx,B2,NA,53,40,47,13,36,28,29
ESC_EB1509AA,T7-547,ERR10982789;ILLUMINA;Paired;;ERX10419735;SRA,Human,Human,Homo sapiens; Norway,2015,NA,NA,NA,Europe,Norway,,,,NA,NA,NA,university hospital of north norway,Escherichia coli,,,,,,,,PRJEB57251,ERP142231,,SAMEA111546260,ERS13656320,3/25/2023,3/19/2023,ESC_EB1509AA,NA,398,ST398 Cplx,,NA,64,7,1,1,8,8,6
ESC_EB1510AA,T7-546,ERR10982788;ILLUMINA;Paired;;ERX10419734;SRA,Human,Human,Homo sapiens; Norway,2015,NA,NA,NA,Europe,Norway,,,,NA,NA,NA,university hospital of north norway,Escherichia coli,,,,,,,,PRJEB57251,ERP142231,,SAMEA111546259,ERS13656319,3/25/2023,3/19/2023,ESC_EB1510AA,NA,10,ST10 Cplx,A,NA,10,11,4,8,8,8,2
ESC_EB1511AA,T7-545,ERR10982787;ILLUMINA;Paired;;ERX10419733;SRA,Human,Human,Homo sapiens; Norway,2015,NA,NA,NA,Europe,Norway,,,,NA,NA,NA,university hospital of north norway,Escherichia coli,,,,,,,,PRJEB57251,ERP142231,,SAMEA111546258,ERS13656318,3/25/2023,3/19/2023,ESC_EB1511AA,NA,131,ST131 Cplx,B2,NA,53,40,47,13,36,28,29
ESC_EB1512AA,T7-544,ERR10982786;ILLUMINA;Paired;;ERX10419732;SRA,Human,Human,Homo sapiens; Norway,2015,NA,NA,NA,Europe,Norway,,,,NA,NA,NA,university hospital of north norway,Escherichia coli,,,,,,,,PRJEB57251,ERP142231,,SAMEA111546257,ERS13656317,3/25/2023,3/19/2023,ESC_EB1512AA,NA,5150,ST38 Cplx,,NA,4,26,2,501,5,5,19
ESC_EB1513AA,T7-542,ERR10982785;ILLUMINA;Paired;;ERX10419731;SRA,Human,Human,Homo sapiens; Norway,2015,NA,NA,NA,Europe,Norway,,,,NA,NA,NA,university hospital of north norway,Escherichia coli,,,,,,,,PRJEB57251,ERP142231,,SAMEA111546256,ERS13656316,3/25/2023,3/19/2023,ESC_EB1513AA,NA,69,ST69 Cplx,D,NA,21,35,27,6,5,5,4
ESC_EB1514AA,T7-541,ERR10982784;ILLUMINA;Paired;;ERX10419730;SRA,Human,Human,Homo sapiens; Norway,2015,NA,NA,NA,Europe,Norway,,,,NA,NA,NA,university hospital of north norway,Escherichia coli,,,,,,,,PRJEB57251,ERP142231,,SAMEA111546255,ERS13656315,3/25/2023,3/19/2023,ESC_EB1514AA,NA,131,ST131 Cplx,B2,NA,53,40,47,13,36,28,29
ESC_EB1515AA,T7-540,ERR10982783;ILLUMINA;Paired;;ERX10419729;SRA,Human,Human,Homo sapiens; Norway,2015,NA,NA,NA,Europe,Norway,,,,NA,NA,NA,university hospital of north norway,Escherichia coli,,,,,,,,PRJEB57251,ERP142231,,SAMEA111546254,ERS13656314,3/25/2023,3/19/2023,ESC_EB1515AA,NA,69,ST69 Cplx,D,NA,21,35,27,6,5,5,4
ESC_EB1517AA,T7-538,ERR10982781;ILLUMINA;Paired;;ERX10419727;SRA,Human,Human,Homo sapiens; Norway,2015,NA,NA,NA,Europe,Norway,,,,NA,NA,NA,university hospital of north norway,Escherichia coli,,,,,,,,PRJEB57251,ERP142231,,SAMEA111546252,ERS13656312,3/25/2023,3/19/2023,ESC_EB1517AA,NA,14434,,,NA,9,6,1449,56,11,26,6
ESC_EB1518AA,T7-536,ERR10982780;ILLUMINA;Paired;;ERX10419726;SRA,Human,Human,Homo sapiens; Norway,2015,NA,NA,NA,Europe,Norway,,,,NA,NA,NA,university hospital of north norway,Escherichia coli,,,,,,,,PRJEB57251,ERP142231,,SAMEA111546251,ERS13656311,3/25/2023,3/19/2023,ESC_EB1518AA,NA,10,ST10 Cplx,A,NA,10,11,4,8,8,8,2
ESC_EB1519AA,T7-535,ERR10982779;ILLUMINA;Paired;;ERX10419725;SRA,Human,Human,Homo sapiens; Norway,2015,NA,NA,NA,Europe,Norway,,,,NA,NA,NA,university hospital of north norway,Escherichia coli,,,,,,,,PRJEB57251,ERP142231,,SAMEA111546250,ERS13656310,3/25/2023,3/19/2023,ESC_EB1519AA,NA,5127,ST10 Cplx,A,NA,10,11,4,8,8,8,221
ESC_EB1520AA,T7-534,ERR10982778;ILLUMINA;Paired;;ERX10419724;SRA,Human,Human,Homo sapiens; Norway,2015,NA,NA,NA,Europe,Norway,,,,NA,NA,NA,university hospital of north norway,Escherichia coli,,,,,,,,PRJEB57251,ERP142231,,SAMEA111546249,ERS13656309,3/25/2023,3/19/2023,ESC_EB1520AA,NA,394,ST394 Cplx,,NA,21,35,61,52,5,5,4
ESC_EB1521AA,T7-531,ERR10982777;ILLUMINA;Paired;;ERX10419723;SRA,Human,Human,Homo sapiens; Norway,2015,NA,NA,NA,Europe,Norway,,,,NA,NA,NA,university hospital of north norway,Escherichia coli,,,,,,,,PRJEB57251,ERP142231,,SAMEA111546248,ERS13656308,3/25/2023,3/19/2023,ESC_EB1521AA,NA,131,ST131 Cplx,B2,NA,53,40,47,13,36,28,29
ESC_EB1522AA,T7-530,ERR10982776;ILLUMINA;Paired;;ERX10419722;SRA,Human,Human,Homo sapiens; Norway,2015,NA,NA,NA,Europe,Norway,,,,NA,NA,NA,university hospital of north norway,Escherichia coli,,,,,,,,PRJEB57251,ERP142231,,SAMEA111546247,ERS13656307,3/25/2023,3/19/2023,ESC_EB1522AA,NA,357,,B2,NA,13,40,13,13,23,25,66
ESC_EB1523AA,T7-529,ERR10982775;ILLUMINA;Paired;;ERX10419721;SRA,Human,Human,Homo sapiens; Norway,2015,NA,NA,NA,Europe,Norway,,,,NA,NA,NA,university hospital of north norway,Escherichia coli,,,,,,,,PRJEB57251,ERP142231,,SAMEA111546246,ERS13656306,3/25/2023,3/19/2023,ESC_EB1523AA,NA,38,ST38 Cplx,D,NA,4,26,2,25,5,5,19
ESC_EB1524AA,T7-528,ERR10982774;ILLUMINA;Paired;;ERX10419720;SRA,Human,Human,Homo sapiens; Norway,2015,NA,NA,NA,Europe,Norway,,,,NA,NA,NA,university hospital of north norway,Escherichia coli,,,,,,,,PRJEB57251,ERP142231,,SAMEA111546245,ERS13656305,3/25/2023,3/19/2023,ESC_EB1524AA,NA,69,ST69 Cplx,D,NA,21,35,27,6,5,5,4
ESC_EB1525AA,T7-526,ERR10982773;ILLUMINA;Paired;;ERX10419719;SRA,Human,Human,Homo sapiens; Norway,2015,NA,NA,NA,Europe,Norway,,,,NA,NA,NA,university hospital of north norway,Escherichia coli,,,,,,,,PRJEB57251,ERP142231,,SAMEA111546244,ERS13656304,3/25/2023,3/19/2023,ESC_EB1525AA,NA,48,ST10 Cplx,A,NA,6,11,4,8,8,8,2
ESC_EB1526AA,T7-525,ERR10982772;ILLUMINA;Paired;;ERX10419718;SRA,Human,Human,Homo sapiens; Norway,2015,NA,NA,NA,Europe,Norway,,,,NA,NA,NA,university hospital of north norway,Escherichia coli,,,,,,,,PRJEB57251,ERP142231,,SAMEA111546243,ERS13656303,3/25/2023,3/19/2023,ESC_EB1526AA,NA,10,ST10 Cplx,A,NA,10,11,4,8,8,8,2
ESC_EB1527AA,T7-524,ERR10982771;ILLUMINA;Paired;;ERX10419717;SRA,Human,Human,Homo sapiens; Norway,2015,NA,NA,NA,Europe,Norway,,,,NA,NA,NA,university hospital of north norway,Escherichia coli,,,,,,,,PRJEB57251,ERP142231,,SAMEA111546242,ERS13656302,3/25/2023,3/19/2023,ESC_EB1527AA,NA,69,ST69 Cplx,D,NA,21,35,27,6,5,5,4
ESC_EB1528AA,T7-522,ERR10982770;ILLUMINA;Paired;;ERX10419716;SRA,Human,Human,Homo sapiens; Norway,2015,NA,NA,NA,Europe,Norway,,,,NA,NA,NA,university hospital of north norway,Escherichia coli,,,,,,,,PRJEB57251,ERP142231,,SAMEA111546241,ERS13656301,3/25/2023,3/19/2023,ESC_EB1528AA,NA,131,ST131 Cplx,B2,NA,53,40,47,13,36,28,29
ESC_EB1529AA,T7-521,ERR10982769;ILLUMINA;Paired;;ERX10419715;SRA,Human,Human,Homo sapiens; Norway,2015,NA,NA,NA,Europe,Norway,,,,NA,NA,NA,university hospital of north norway,Escherichia coli,,,,,,,,PRJEB57251,ERP142231,,SAMEA111546240,ERS13656300,3/25/2023,3/19/2023,ESC_EB1529AA,NA,3268,ST38 Cplx,,NA,4,26,2,363,5,5,19
ESC_EB1530AA,T7-519,ERR10982768;ILLUMINA;Paired;;ERX10419714;SRA,Human,Human,Homo sapiens; Norway,2015,NA,NA,NA,Europe,Norway,,,,NA,NA,NA,university hospital of north norway,Escherichia coli,,,,,,,,PRJEB57251,ERP142231,,SAMEA111546239,ERS13656299,3/25/2023,3/19/2023,ESC_EB1530AA,NA,31,ST31 Cplx,D,NA,18,22,17,6,5,5,4
ESC_EB1531AA,T7-516,ERR10982767;ILLUMINA;Paired;;ERX10419713;SRA,Human,Human,Homo sapiens; Norway,2015,NA,NA,NA,Europe,Norway,,,,NA,NA,NA,university hospital of north norway,Escherichia coli,,,,,,,,PRJEB57251,ERP142231,,SAMEA111546238,ERS13656298,3/25/2023,3/19/2023,ESC_EB1531AA,NA,4110,ST538 Cplx,B2,NA,13,40,19,13,36,312,30
ESC_EB1532AA,T7-515,ERR10982766;ILLUMINA;Paired;;ERX10419712;SRA,Human,Human,Homo sapiens; Norway,2015,NA,NA,NA,Europe,Norway,,,,NA,NA,NA,university hospital of north norway,Escherichia coli,,,,,,,,PRJEB57251,ERP142231,,SAMEA111546237,ERS13656297,3/25/2023,3/19/2023,ESC_EB1532AA,NA,744,ST10 Cplx,,NA,10,11,135,8,8,8,2
ESC_EB1533AA,T7-513,ERR10982765;ILLUMINA;Paired;;ERX10419711;SRA,Human,Human,Homo sapiens; Norway,2015,NA,NA,NA,Europe,Norway,,,,NA,NA,NA,university hospital of north norway,Escherichia coli,,,,,,,,PRJEB57251,ERP142231,,SAMEA111546236,ERS13656296,3/25/2023,3/19/2023,ESC_EB1533AA,NA,3889,ST206 Cplx,,NA,6,7,57,8,8,18,2
ESC_EB1534AA,T7-512,ERR10982764;ILLUMINA;Paired;;ERX10419710;SRA,Human,Human,Homo sapiens; Norway,2015,NA,NA,NA,Europe,Norway,,,,NA,NA,NA,university hospital of north norway,Escherichia coli,,,,,,,,PRJEB57251,ERP142231,,SAMEA111546235,ERS13656295,3/25/2023,3/19/2023,ESC_EB1534AA,NA,131,ST131 Cplx,B2,NA,53,40,47,13,36,28,29
ESC_EB1535AA,T7-511,ERR10982763;ILLUMINA;Paired;;ERX10419709;SRA,Human,Human,Homo sapiens; Norway,2015,NA,NA,NA,Europe,Norway,,,,NA,NA,NA,university hospital of north norway,Escherichia coli,,,,,,,,PRJEB57251,ERP142231,,SAMEA111546234,ERS13656294,3/25/2023,3/19/2023,ESC_EB1535AA,NA,131,ST131 Cplx,B2,NA,53,40,47,13,36,28,29
ESC_EB1536AA,T7-510,ERR10982762;ILLUMINA;Paired;;ERX10419708;SRA,Human,Human,Homo sapiens; Norway,2015,NA,NA,NA,Europe,Norway,,,,NA,NA,NA,university hospital of north norway,Escherichia coli,,,,,,,,PRJEB57251,ERP142231,,SAMEA111546233,ERS13656293,3/25/2023,3/19/2023,ESC_EB1536AA,NA,1303,ST10 Cplx,A,NA,10,7,4,8,12,35,2
ESC_EB1537AA,T7-509,ERR10982761;ILLUMINA;Paired;;ERX10419707;SRA,Human,Human,Homo sapiens; Norway,2015,NA,NA,NA,Europe,Norway,,,,NA,NA,NA,university hospital of north norway,Escherichia coli,,,,,,,,PRJEB57251,ERP142231,,SAMEA111546232,ERS13656292,3/25/2023,3/19/2023,ESC_EB1537AA,NA,410,ST23 Cplx,,NA,6,4,12,1,20,18,7
ESC_EB1538AA,T7-508,ERR10982760;ILLUMINA;Paired;;ERX10419706;SRA,Human,Human,Homo sapiens; Norway,2015,NA,NA,NA,Europe,Norway,,,,NA,NA,NA,university hospital of north norway,Escherichia coli,,,,,,,,PRJEB57251,ERP142231,,SAMEA111546231,ERS13656291,3/25/2023,3/19/2023,ESC_EB1538AA,NA,847,,,NA,6,6,5,26,9,13,98
ESC_EB1539AA,T7-507,ERR10982759;ILLUMINA;Paired;;ERX10419705;SRA,Human,Human,Homo sapiens; Norway,2015,NA,NA,NA,Europe,Norway,,,,NA,NA,NA,university hospital of north norway,Escherichia coli,,,,,,,,PRJEB57251,ERP142231,,SAMEA111546230,ERS13656290,3/25/2023,3/19/2023,ESC_EB1539AA,NA,1193,ST14 Cplx,,NA,14,14,10,200,17,7,10
ESC_EB1540AA,T7-506,ERR10982758;ILLUMINA;Paired;;ERX10419704;SRA,Human,Human,Homo sapiens; Norway,2015,NA,NA,NA,Europe,Norway,,,,NA,NA,NA,university hospital of north norway,Escherichia coli,,,,,,,,PRJEB57251,ERP142231,,SAMEA111546229,ERS13656289,3/25/2023,3/19/2023,ESC_EB1540AA,NA,131,ST131 Cplx,B2,NA,53,40,47,13,36,28,29
ESC_EB1541AA,T7-505,ERR10982757;ILLUMINA;Paired;;ERX10419703;SRA,Human,Human,Homo sapiens; Norway,2015,NA,NA,NA,Europe,Norway,,,,NA,NA,NA,university hospital of north norway,Escherichia coli,,,,,,,,PRJEB57251,ERP142231,,SAMEA111546228,ERS13656288,3/25/2023,3/19/2023,ESC_EB1541AA,NA,58,ST155 Cplx,AxB1,NA,6,4,4,16,24,8,14
ESC_EB1542AA,T7-504,ERR10982756;ILLUMINA;Paired;;ERX10419702;SRA,Human,Human,Homo sapiens; Norway,2015,NA,NA,NA,Europe,Norway,,,,NA,NA,NA,university hospital of north norway,Escherichia coli,,,,,,,,PRJEB57251,ERP142231,,SAMEA111546227,ERS13656287,3/25/2023,3/19/2023,ESC_EB1542AA,NA,405,ST405 Cplx,,NA,35,37,29,25,4,5,73
ESC_EB1543AA,T7-503,ERR10982755;ILLUMINA;Paired;;ERX10419701;SRA,Human,Human,Homo sapiens; Norway,2015,NA,NA,NA,Europe,Norway,,,,NA,NA,NA,university hospital of north norway,Escherichia coli,,,,,,,,PRJEB57251,ERP142231,,SAMEA111546226,ERS13656286,3/25/2023,3/19/2023,ESC_EB1543AA,NA,636,,B2,NA,13,108,10,97,18,68,93
ESC_EB1545AA,T7-500,ERR10982753;ILLUMINA;Paired;;ERX10419699;SRA,Human,Human,Homo sapiens; Norway,2015,NA,NA,NA,Europe,Norway,,,,NA,NA,NA,university hospital of north norway,Escherichia coli,,,,,,,,PRJEB57251,ERP142231,,SAMEA111546224,ERS13656284,3/25/2023,3/19/2023,ESC_EB1545AA,NA,405,ST405 Cplx,,NA,35,37,29,25,4,5,73
ESC_EB1546AA,T7-499,ERR10982752;ILLUMINA;Paired;;ERX10419698;SRA,Human,Human,Homo sapiens; Norway,2015,NA,NA,NA,Europe,Norway,,,,NA,NA,NA,university hospital of north norway,Escherichia coli,,,,,,,,PRJEB57251,ERP142231,,SAMEA111546223,ERS13656283,3/25/2023,3/19/2023,ESC_EB1546AA,NA,648,ST648 Cplx,,NA,92,4,87,96,70,58,2
ESC_EB1547AA,T7-498,ERR10982751;ILLUMINA;Paired;;ERX10419697;SRA,Human,Human,Homo sapiens; Norway,2015,NA,NA,NA,Europe,Norway,,,,NA,NA,NA,university hospital of north norway,Escherichia coli,,,,,,,,PRJEB57251,ERP142231,,SAMEA111546222,ERS13656282,3/25/2023,3/19/2023,ESC_EB1547AA,NA,131,ST131 Cplx,B2,NA,53,40,47,13,36,28,29
ESC_EB1548AA,T7-495,ERR10982750;ILLUMINA;Paired;;ERX10419696;SRA,Human,Human,Homo sapiens; Norway,2015,NA,NA,NA,Europe,Norway,,,,NA,NA,NA,university hospital of north norway,Escherichia coli,,,,,,,,PRJEB57251,ERP142231,,SAMEA111546221,ERS13656281,3/25/2023,3/19/2023,ESC_EB1548AA,NA,394,ST394 Cplx,,NA,21,35,61,52,5,5,4
ESC_EB1549AA,T7-494,ERR10982749;ILLUMINA;Paired;;ERX10419695;SRA,Human,Human,Homo sapiens; Norway,2015,NA,NA,NA,Europe,Norway,,,,NA,NA,NA,university hospital of north norway,Escherichia coli,,,,,,,,PRJEB57251,ERP142231,,SAMEA111546220,ERS13656280,3/25/2023,3/19/2023,ESC_EB1549AA,NA,405,ST405 Cplx,,NA,35,37,29,25,4,5,73
ESC_EB1813AA,S2014-93,ERR10464820;ILLUMINA;Paired;;ERX9986680;SRA,Livestock,Bovine,Bos taurus; Faeces/Manure,2014,NA,NA,NA,Europe,Norway,,,,NA,NA,NA,Norwegian Veterinary Institute,Escherichia coli,,O157:H_Unknown,,,,,,PRJEB57198,ERP142167,,SAMEA111551707,ERS13661765,3/30/2023,3/27/2023,ESC_EB1813AA,NA,11,ST11 Cplx,ABD,NA,12,12,8,12,15,2,2
ESC_EB1814AA,S2014-88,ERR10464819;ILLUMINA;Paired;;ERX9986679;SRA,Livestock,Bovine,Bos taurus; Faeces/Manure,2014,NA,NA,NA,Europe,Norway,,,,NA,NA,NA,Norwegian Veterinary Institute,Escherichia coli,,O157:H_Unknown,,,,,,PRJEB57198,ERP142167,,SAMEA111551706,ERS13661764,3/30/2023,3/27/2023,ESC_EB1814AA,NA,11,ST11 Cplx,ABD,NA,12,12,8,12,15,2,2
ESC_EB1815AA,S2014-82,ERR10464818;ILLUMINA;Paired;;ERX9986678;SRA,Livestock,Bovine,Bos taurus; Faeces/Manure,2014,NA,NA,NA,Europe,Norway,,,,NA,NA,NA,Norwegian Veterinary Institute,Escherichia coli,,O157:H_Unknown,,,,,,PRJEB57198,ERP142167,,SAMEA111551705,ERS13661763,3/30/2023,3/27/2023,ESC_EB1815AA,NA,11,ST11 Cplx,ABD,NA,12,12,8,12,15,2,2
ESC_EB1816AA,S2014-36,ERR10464817;ILLUMINA;Paired;;ERX9986677;SRA,Livestock,Bovine,Bos taurus; Faeces/Manure,2014,NA,NA,NA,Europe,Norway,,,,NA,NA,NA,Norwegian Veterinary Institute,Escherichia coli,,O157:H_Unknown,,,,,,PRJEB57198,ERP142167,,SAMEA111551704,ERS13661762,3/30/2023,3/27/2023,ESC_EB1816AA,NA,11,ST11 Cplx,ABD,NA,12,12,8,12,15,2,2
ESC_EB1817AA,S2014-351,ERR10464816;ILLUMINA;Paired;;ERX9986676;SRA,Livestock,Bovine,Bos taurus; Faeces/Manure,2014,NA,NA,NA,Europe,Norway,,,,NA,NA,NA,Norwegian Veterinary Institute,Escherichia coli,,O103:H_Unknown,,,,,,PRJEB57198,ERP142167,,SAMEA111551703,ERS13661761,3/30/2023,3/27/2023,ESC_EB1817AA,NA,343,,,NA,77,7,7,18,65,56,7
ESC_EB1818AA,S2014-350,ERR10464815;ILLUMINA;Paired;;ERX9986675;SRA,Livestock,Bovine,Bos taurus; Faeces/Manure,2014,NA,NA,NA,Europe,Norway,,,,NA,NA,NA,Norwegian Veterinary Institute,Escherichia coli,,O103:H_Unknown,,,,,,PRJEB57198,ERP142167,,SAMEA111551702,ERS13661760,3/30/2023,3/27/2023,ESC_EB1818AA,NA,17,ST20 Cplx,B1,NA,6,4,3,17,7,7,6
ESC_EB1819AA,S2014-347,ERR10464814;ILLUMINA;Paired;;ERX9986674;SRA,Livestock,Bovine,Bos taurus; Faeces/Manure,2014,NA,NA,NA,Europe,Norway,,,,NA,NA,NA,Norwegian Veterinary Institute,Escherichia coli,,O103:H2,,,,,,PRJEB57198,ERP142167,,SAMEA111551701,ERS13661759,3/30/2023,3/27/2023,ESC_EB1819AA,NA,17,ST20 Cplx,B1,NA,6,4,3,17,7,7,6
ESC_EB1820AA,S2014-268,ERR10464813;ILLUMINA;Paired;;ERX9986673;SRA,Livestock,Bovine,Bos taurus; Faeces/Manure,2014,NA,NA,NA,Europe,Norway,,,,NA,NA,NA,Norwegian Veterinary Institute,Escherichia coli,,O103:H_Unknown,,,,,,PRJEB57198,ERP142167,,SAMEA111551700,ERS13661758,3/30/2023,3/27/2023,ESC_EB1820AA,NA,17,ST20 Cplx,B1,NA,6,4,3,17,7,7,6
ESC_EB1821AA,S2014-254,ERR10464812;ILLUMINA;Paired;;ERX9986672;SRA,Livestock,Bovine,Bos taurus; Faeces/Manure,2014,NA,NA,NA,Europe,Norway,,,,NA,NA,NA,Norwegian Veterinary Institute,Escherichia coli,,O26:H_Unknown,,,,,,PRJEB57198,ERP142167,,SAMEA111551699,ERS13661757,3/30/2023,3/27/2023,ESC_EB1821AA,NA,21,ST29 Cplx,B1,NA,16,4,12,16,9,7,7
ESC_EB1822AA,S2014-248,ERR10464811;ILLUMINA;Paired;;ERX9986671;SRA,Livestock,Bovine,Bos taurus; Faeces/Manure,2014,NA,NA,NA,Europe,Norway,,,,NA,NA,NA,Norwegian Veterinary Institute,Escherichia coli,,O26:H_Unknown,,,,,,PRJEB57198,ERP142167,,SAMEA111551698,ERS13661756,3/30/2023,3/27/2023,ESC_EB1822AA,NA,21,ST29 Cplx,B1,NA,16,4,12,16,9,7,7
ESC_EB1823AA,S2014-236,ERR10464810;ILLUMINA;Paired;;ERX9986670;SRA,Livestock,Bovine,Bos taurus; Faeces/Manure,2014,NA,NA,NA,Europe,Norway,,,,NA,NA,NA,Norwegian Veterinary Institute,Escherichia coli,,O26:H_Unknown,,,,,,PRJEB57198,ERP142167,,SAMEA111551697,ERS13661755,3/30/2023,3/27/2023,ESC_EB1823AA,NA,21,ST29 Cplx,B1,NA,16,4,12,16,9,7,7
ESC_EB1824AA,S2014-215,ERR10464809;ILLUMINA;Paired;;ERX9986669;SRA,Livestock,Bovine,Bos taurus; Faeces/Manure,2014,NA,NA,NA,Europe,Norway,,,,NA,NA,NA,Norwegian Veterinary Institute,Escherichia coli,,O26:H_Unknown,,,,,,PRJEB57198,ERP142167,,SAMEA111551696,ERS13661754,3/30/2023,3/27/2023,ESC_EB1824AA,NA,21,ST29 Cplx,B1,NA,16,4,12,16,9,7,7
ESC_EB1825AA,S2014-203,ERR10464808;ILLUMINA;Paired;;ERX9986668;SRA,Livestock,Bovine,Bos taurus; Faeces/Manure,2014,NA,NA,NA,Europe,Norway,,,,NA,NA,NA,Norwegian Veterinary Institute,Escherichia coli,,O26:H_Unknown,,,,,,PRJEB57198,ERP142167,,SAMEA111551695,ERS13661753,3/30/2023,3/27/2023,ESC_EB1825AA,NA,21,ST29 Cplx,B1,NA,16,4,12,16,9,7,7
