Uberstrain,Name,Data.Source.Accession.No..Sequencing.Platform.Sequencing.Library.Insert.Size.Experiment.Status.,Source.Niche,Source.Type,Source.Details,Collection.Year,Collection.Month,Collection.Day,Collection.Time,Continent,Country,Region,District,City,Post.Code,Latitude,Longitude,Lab.Contact,Species,Serological.Group,Serotype,EcoR.Cluster,Path.Nonpath,Simple.Patho,Simple.Disease,Comment,Bio.Project.ID,Project.ID,Disease,Sample.ID,Secondary.Sample.ID,Date.Entered,Release.Date,Barcode,Differences,ST,ST.Complex,Lineage,Subspecies,adk,fumC,gyrB,icd,mdh,purA,recA
ESC_FB6493AA,EC_Q149-1,traces-0FaUFrX;ILLUMINA;Paired;;NA;Uploaded,Food,Dairy,,2023,NA,NA,NA,Europe,Portugal,,,,NA,NA,NA,National Institute of Health Dr. Ricardo Jorge,Escherichia coli,,,,,,,,,,,,,6/21/2023,6/21/2023,ESC_FB6493AA,NA,410,ST23 Cplx,,NA,6,4,12,1,20,18,7
ESC_FB6494AA,EC_Q150-2,traces-0WLSRtO;ILLUMINA;Paired;;NA;Uploaded,Food,Dairy,,2023,NA,NA,NA,Europe,Portugal,,,,NA,NA,NA,National Institute of Health Dr. Ricardo Jorge,Escherichia coli,,,,,,,,,,,,,6/21/2023,6/21/2023,ESC_FB6494AA,NA,56,ST155 Cplx,B1,NA,6,4,4,18,24,5,14
ESC_FB6495AA,EC_Q151-4,traces-0YuWWAJ;ILLUMINA;Paired;;NA;Uploaded,Food,Dairy,,2023,NA,NA,NA,Europe,Portugal,,,,NA,NA,NA,National Institute of Health Dr. Ricardo Jorge,Escherichia coli,,,,,,,,,,,,,6/21/2023,6/21/2023,ESC_FB6495AA,NA,10,ST10 Cplx,A,NA,10,11,4,8,8,8,2
ESC_FB6496AA,EC_Q158-4,traces-0jHQnma;ILLUMINA;Paired;;NA;Uploaded,Food,Dairy,,2023,NA,NA,NA,Europe,Portugal,,,,NA,NA,NA,National Institute of Health Dr. Ricardo Jorge,Escherichia coli,,,,,,,,,,,,,6/21/2023,6/21/2023,ESC_FB6496AA,NA,12,ST12 Cplx,B2,NA,13,13,9,13,16,10,9
ESC_FB6497AA,EC_Q159-1,traces-0SiUsBi;ILLUMINA;Paired;;NA;Uploaded,Food,Dairy,,2023,NA,NA,NA,Europe,Portugal,,,,NA,NA,NA,National Institute of Health Dr. Ricardo Jorge,Escherichia coli,,,,,,,,,,,,,6/21/2023,6/21/2023,ESC_FB6497AA,NA,117,,ABD,NA,20,45,41,43,5,32,2
ESC_FB6498AA,EC_Q161-2,traces-0nekxFP;ILLUMINA;Paired;;NA;Uploaded,Food,Dairy,,2023,NA,NA,NA,Europe,Portugal,,,,NA,NA,NA,National Institute of Health Dr. Ricardo Jorge,Escherichia coli,,,,,,,,,,,,,6/21/2023,6/21/2023,ESC_FB6498AA,NA,155,ST155 Cplx,B1,NA,6,4,14,16,24,8,14
ESC_FB6504AA,Ec-396377,traces-0owMLyi;ILLUMINA;Paired;;NA;Uploaded,Human,Human,,2022,NA,NA,NA,Europe,Portugal,Lisbon,,,NA,NA,NA,National Institute of Health Dr. Ricardo Jorge,Escherichia coli,,,,,,,,,,,,,6/22/2023,6/22/2023,ESC_FB6504AA,NA,410,ST23 Cplx,,NA,6,4,12,1,20,18,7
ESC_FB6505AA,Ec-399846,traces-0lckEMk;ILLUMINA;Paired;;NA;Uploaded,Human,Human,,2022,NA,NA,NA,Europe,Portugal,Lisbon,,,NA,NA,NA,National Institute of Health Dr. Ricardo Jorge,Escherichia coli,,,,,,,,,,,,,6/22/2023,6/22/2023,ESC_FB6505AA,NA,131,ST131 Cplx,B2,NA,53,40,47,13,36,28,29
ESC_FB6506AA,Ec-406673,traces-0osjiel;ILLUMINA;Paired;;NA;Uploaded,Human,Human,,2022,NA,NA,NA,Europe,Portugal,Lisbon,,,NA,NA,NA,National Institute of Health Dr. Ricardo Jorge,Escherichia coli,,,,,,,,,,,,,6/22/2023,6/22/2023,ESC_FB6506AA,NA,131,ST131 Cplx,B2,NA,53,40,47,13,36,28,29
ESC_FB6507AA,Ec-406805,traces-0iSMXOW;ILLUMINA;Paired;;NA;Uploaded,Human,Human,,2022,NA,NA,NA,Europe,Portugal,Lisbon,,,NA,NA,NA,National Institute of Health Dr. Ricardo Jorge,Escherichia coli,,,,,,,,,,,,,6/22/2023,6/22/2023,ESC_FB6507AA,NA,4797,,,NA,6,6,4,10,9,8,6
ESC_FB6508AA,Ec-168930,traces-0emjbAv;ILLUMINA;Paired;;NA;Uploaded,Human,Human,,2020,NA,NA,NA,Europe,Portugal,Lisbon,,,NA,NA,NA,National Institute of Health Dr. Ricardo Jorge,Escherichia coli,,,,,,,,,,,,,6/22/2023,6/22/2023,ESC_FB6508AA,NA,131,ST131 Cplx,B2,NA,53,40,47,13,36,28,29
ESC_FB6509AA,Ec-432566,traces-0iybWPy;ILLUMINA;Paired;;NA;Uploaded,Human,Human,,2023,NA,NA,NA,Europe,Portugal,Lisbon,,,NA,NA,NA,National Institute of Health Dr. Ricardo Jorge,Escherichia coli,,,,,,,,,,,,,6/22/2023,6/22/2023,ESC_FB6509AA,NA,131,ST131 Cplx,B2,NA,53,40,47,13,36,28,29
ESC_FB6510AA,Ec-C48,traces-0jycuWz;ILLUMINA;Paired;;NA;Uploaded,Food,Swine,,2022,NA,NA,NA,Europe,Portugal,Lisbon,,,NA,NA,NA,National Institute of Health Dr. Ricardo Jorge,Escherichia coli,,,,,,,,,,,,,6/22/2023,6/22/2023,ESC_FB6510AA,NA,58,ST155 Cplx,AxB1,NA,6,4,4,16,24,8,14
ESC_FB6511AA,Ec-P124,traces-0AcHCAH;ILLUMINA;Paired;;NA;Uploaded,Livestock,Swine,,2021,NA,NA,NA,Europe,Portugal,Lisbon,,,NA,NA,NA,National Institute of Health Dr. Ricardo Jorge,Escherichia coli,,,,,,,,,,,,,6/22/2023,6/22/2023,ESC_FB6511AA,NA,877,ST86 Cplx,,NA,9,175,33,131,24,8,7
ESC_FB6512AA,Ec-P130,traces-0jKddPd;ILLUMINA;Paired;;NA;Uploaded,Livestock,Swine,,2021,NA,NA,NA,Europe,Portugal,Lisbon,,,NA,NA,NA,National Institute of Health Dr. Ricardo Jorge,Escherichia coli,,,,,,,,,,,,,6/22/2023,6/22/2023,ESC_FB6512AA,NA,398,ST398 Cplx,,NA,64,7,1,1,8,8,6
ESC_FB6513AA,Ec-P76,traces-0xJKkMD;ILLUMINA;Paired;;NA;Uploaded,Livestock,Swine,,2021,NA,NA,NA,Europe,Portugal,Lisbon,,,NA,NA,NA,National Institute of Health Dr. Ricardo Jorge,Escherichia coli,,,,,,,,,,,,,6/22/2023,6/22/2023,ESC_FB6513AA,NA,117,,ABD,NA,20,45,41,43,5,32,2
ESC_FB6514AA,Ec-P4,traces-0pLmpkd;ILLUMINA;Paired;;NA;Uploaded,Livestock,Swine,,2021,NA,NA,NA,Europe,Portugal,Lisbon,,,NA,NA,NA,National Institute of Health Dr. Ricardo Jorge,Escherichia coli,,,,,,,,,,,,,6/22/2023,6/22/2023,ESC_FB6514AA,NA,641,ST86 Cplx,,NA,9,6,33,131,24,8,7
ESC_FB6515AA,Ec-P9,traces-0snEEGl;ILLUMINA;Paired;;NA;Uploaded,Livestock,Swine,,2021,NA,NA,NA,Europe,Portugal,Lisbon,,,NA,NA,NA,National Institute of Health Dr. Ricardo Jorge,Escherichia coli,,,,,,,,,,,,,6/22/2023,6/22/2023,ESC_FB6515AA,NA,14757,,A,NA,794,2340,5,918,8,1,2
ESC_FB6516AA,Ec-P14,traces-0loYEXb;ILLUMINA;Paired;;NA;Uploaded,Livestock,Swine,,2021,NA,NA,NA,Europe,Portugal,Lisbon,,,NA,NA,NA,National Institute of Health Dr. Ricardo Jorge,Escherichia coli,,,,,,,,,,,,,6/22/2023,6/22/2023,ESC_FB6516AA,NA,10,ST10 Cplx,A,NA,10,11,4,8,8,8,2
ESC_FB6517AA,Ec-P20,traces-0VgZbdv;ILLUMINA;Paired;;NA;Uploaded,Livestock,Swine,,2021,NA,NA,NA,Europe,Portugal,Lisbon,,,NA,NA,NA,National Institute of Health Dr. Ricardo Jorge,Escherichia coli,,,,,,,,,,,,,6/22/2023,6/22/2023,ESC_FB6517AA,NA,10,ST10 Cplx,A,NA,10,11,4,8,8,8,2
ESC_FB6518AA,Ec-P23,traces-0hsGVFp;ILLUMINA;Paired;;NA;Uploaded,Livestock,Swine,,2021,NA,NA,NA,Europe,Portugal,Lisbon,,,NA,NA,NA,National Institute of Health Dr. Ricardo Jorge,Escherichia coli,,,,,,,,,,,,,6/22/2023,6/22/2023,ESC_FB6518AA,NA,349,ST349 Cplx,,NA,34,36,39,87,67,16,4
ESC_FB6519AA,Ec-P32,traces-0pvNnft;ILLUMINA;Paired;;NA;Uploaded,Livestock,Swine,,2021,NA,NA,NA,Europe,Portugal,Lisbon,,,NA,NA,NA,National Institute of Health Dr. Ricardo Jorge,Escherichia coli,,,,,,,,,,,,,6/22/2023,6/22/2023,ESC_FB6519AA,NA,14756,,,NA,6,6,1478,16,43,13,6
ESC_FB6520AA,Ec-P50,traces-0gRrYAi;ILLUMINA;Paired;;NA;Uploaded,Livestock,Swine,,2021,NA,NA,NA,Europe,Portugal,Lisbon,,,NA,NA,NA,National Institute of Health Dr. Ricardo Jorge,Escherichia coli,,,,,,,,,,,,,6/22/2023,6/22/2023,ESC_FB6520AA,NA,10,ST10 Cplx,A,NA,10,11,4,8,8,8,2
ESC_FB6521AA,Ec-P66,traces-0pkndjZ;ILLUMINA;Paired;;NA;Uploaded,Livestock,Swine,,2021,NA,NA,NA,Europe,Portugal,Lisbon,,,NA,NA,NA,National Institute of Health Dr. Ricardo Jorge,Escherichia coli,,,,,,,,,,,,,6/22/2023,6/22/2023,ESC_FB6521AA,NA,2144,,,NA,6,6,15,56,11,26,6
ESC_FB6522AA,Ec-P69,traces-0pHIYXK;ILLUMINA;Paired;;NA;Uploaded,Livestock,Swine,,2021,NA,NA,NA,Europe,Portugal,Lisbon,,,NA,1.407653322,-1.65309906,National Institute of Health Dr. Ricardo Jorge,Escherichia coli,,,,,,,,,,,,,6/22/2023,6/22/2023,ESC_FB6522AA,NA,2144,,,NA,6,6,15,56,11,26,6
ESC_FB6523AA,Ec-P71,traces-0WmDcSj;ILLUMINA;Paired;;NA;Uploaded,Livestock,Swine,,2021,NA,NA,NA,Europe,Portugal,Lisbon,,,NA,NA,NA,National Institute of Health Dr. Ricardo Jorge,Escherichia coli,,,,,,,,,,,,,6/22/2023,6/22/2023,ESC_FB6523AA,NA,971,ST155 Cplx,,NA,6,4,4,16,24,8,121
ESC_FB6524AA,Ec-P114,traces-0qXIYDz;ILLUMINA;Paired;;NA;Uploaded,Livestock,Swine,,2021,NA,NA,NA,Europe,Portugal,Lisbon,,,NA,NA,NA,National Institute of Health Dr. Ricardo Jorge,Escherichia coli,,,,,,,,,,,,,6/22/2023,6/22/2023,ESC_FB6524AA,NA,156,ST156 Cplx,AxB1,NA,6,29,32,16,11,8,44
ESC_FB6525AA,Ec-P70,traces-0lJFKya;ILLUMINA;Paired;;NA;Uploaded,Livestock,Swine,,2021,NA,NA,NA,Europe,Portugal,Lisbon,,,NA,NA,NA,National Institute of Health Dr. Ricardo Jorge,Escherichia coli,,,,,,,,,,,,,6/22/2023,6/22/2023,ESC_FB6525AA,NA,993,ST10 Cplx,A,NA,10,7,154,8,12,8,2
ESC_FB6526AA,Ec-352111,traces-0eSOtOx;ILLUMINA;Paired;;NA;Uploaded,Human,Human,,2022,NA,NA,NA,Europe,Portugal,Lisbon,,,NA,NA,NA,National Institute of Health Dr. Ricardo Jorge,Escherichia coli,,,,,,,,,,,,,6/22/2023,6/22/2023,ESC_FB6526AA,NA,21,ST29 Cplx,B1,NA,16,4,12,16,9,7,7
ESC_FB6794AA,EC_Q181-1,traces-0vbuWkM;ILLUMINA;Paired;;NA;Uploaded,Food,Dairy,,2023,NA,NA,NA,Europe,Portugal,,,,NA,NA,NA,National Institute of Health Dr. Ricardo Jorge,Escherichia coli,,,,,,,,,,,,,6/27/2023,6/27/2023,ESC_FB6794AA,NA,14763,ST155 Cplx,,NA,6,1125,14,16,24,8,14
ESC_FB6795AA,Ec_8-1-1,traces-0zbEOvZ;ILLUMINA;Paired;;NA;Uploaded,Food,Swine,,2023,NA,NA,NA,Europe,Portugal,,,,NA,NA,NA,National Institute of Health Dr. Ricardo Jorge,Escherichia coli,,,,,,,,,,,,,6/27/2023,6/27/2023,ESC_FB6795AA,NA,3489,ST10 Cplx,,NA,136,7,4,8,8,8,2
ESC_FB6796AA,EC_Q182-2,traces-0KDsQTO;ILLUMINA;Paired;;NA;Uploaded,Food,Dairy,,2023,NA,NA,NA,Europe,Portugal,,,,NA,NA,NA,National Institute of Health Dr. Ricardo Jorge,Escherichia coli,,,,,,,,,,,,,6/27/2023,6/27/2023,ESC_FB6796AA,NA,540,,AxB1,NA,6,7,57,1,8,8,2
ESC_FB6797AA,Ec_9-2-5,traces-0EuaOAu;ILLUMINA;Paired;;NA;Uploaded,Food,Swine,,2023,NA,NA,NA,Europe,Portugal,,,,NA,NA,NA,National Institute of Health Dr. Ricardo Jorge,Escherichia coli,,,,,,,,,,,,,6/27/2023,6/27/2023,ESC_FB6797AA,NA,14764,ST23 Cplx,,NA,6,4,12,1859,20,12,7
ESC_FB6805AA,EC_Q19-3,traces-0nDBhCZ;ILLUMINA;Paired;;NA;Uploaded,Food,Dairy,,2022,NA,NA,NA,Europe,Portugal,,,,NA,NA,NA,National Institute of Health Dr. Ricardo Jorge,Escherichia coli,,,,,,,,,,,,,6/27/2023,6/27/2023,ESC_FB6805AA,NA,10,ST10 Cplx,A,NA,10,11,4,8,8,8,2
ESC_FB6806AA,EC_Q20-4,traces-0tdaCDl;ILLUMINA;Paired;;NA;Uploaded,Food,Dairy,,2022,NA,NA,NA,Europe,Portugal,,,,NA,NA,NA,National Institute of Health Dr. Ricardo Jorge,Escherichia coli,,,,,,,,,,,,,6/27/2023,6/27/2023,ESC_FB6806AA,NA,1944,,,NA,83,23,4,181,80,1,42
ESC_FB6807AA,Ec-120323,traces-0AmewbA;ILLUMINA;Paired;;NA;Uploaded,Human,Human,,2020,NA,NA,NA,Europe,Portugal,Lisbon,,,NA,NA,NA,National Institute of Health Dr. Ricardo Jorge,Escherichia coli,,,,,,,,,,,,,6/27/2023,6/27/2023,ESC_FB6807AA,NA,648,ST648 Cplx,,NA,92,4,87,96,70,58,2
ESC_FB6808AA,EC_Q41-5,traces-0iuBtyn;ILLUMINA;Paired;;NA;Uploaded,Food,Dairy,,2022,NA,NA,NA,Europe,Portugal,,,,NA,NA,NA,National Institute of Health Dr. Ricardo Jorge,Escherichia coli,,,,,,,,,,,,,6/27/2023,6/27/2023,ESC_FB6808AA,NA,1125,,B1,NA,6,4,15,18,24,26,7
ESC_FB6809AA,EC_Q67-2,traces-0DugHpY;ILLUMINA;Paired;;NA;Uploaded,Food,Dairy,,2022,NA,NA,NA,Europe,Portugal,,,,NA,NA,NA,National Institute of Health Dr. Ricardo Jorge,Escherichia coli,,,,,,,,,,,,,6/27/2023,6/27/2023,ESC_FB6809AA,NA,101,ST101 Cplx,B1,NA,43,41,15,18,11,7,6
ESC_FB6810AA,EC_Q70-1,traces-0XAgFfw;ILLUMINA;Paired;;NA;Uploaded,Food,Dairy,,2022,NA,NA,NA,Europe,Portugal,,,,NA,NA,NA,National Institute of Health Dr. Ricardo Jorge,Escherichia coli,,,,,,,,,,,,,6/27/2023,6/27/2023,ESC_FB6810AA,NA,23,ST23 Cplx,B1,NA,6,4,12,1,20,13,7
ESC_FB6811AA,EC_Q74-3,traces-0CbHDId;ILLUMINA;Paired;;NA;Uploaded,Food,Dairy,,2022,NA,NA,NA,Europe,Portugal,,,,NA,NA,NA,National Institute of Health Dr. Ricardo Jorge,Escherichia coli,,,,,,,,,,,,,6/27/2023,6/27/2023,ESC_FB6811AA,NA,23,ST23 Cplx,B1,NA,6,4,12,1,20,13,7
ESC_FB6812AA,EC_Q80-1,traces-0yYEoVi;ILLUMINA;Paired;;NA;Uploaded,Food,Dairy,,2022,NA,NA,NA,Europe,Portugal,,,,NA,NA,NA,National Institute of Health Dr. Ricardo Jorge,Escherichia coli,,,,,,,,,,,,,6/27/2023,6/27/2023,ESC_FB6812AA,NA,973,,,NA,154,187,22,52,130,129,4
ESC_FB6813AA,EC_Q94-4,traces-0FPZSPg;ILLUMINA;Paired;;NA;Uploaded,Food,Dairy,,2022,NA,NA,NA,Europe,Portugal,,,,NA,NA,NA,National Institute of Health Dr. Ricardo Jorge,Escherichia coli,,,,,,,,,,,,,6/27/2023,6/27/2023,ESC_FB6813AA,NA,398,ST398 Cplx,,NA,64,7,1,1,8,8,6
ESC_FB6814AA,EC_Q177-3,traces-0asIkdn;ILLUMINA;Paired;;NA;Uploaded,Food,Dairy,,2023,NA,NA,NA,Europe,Portugal,,,,NA,NA,NA,National Institute of Health Dr. Ricardo Jorge,Escherichia coli,,,,,,,,,,,,,6/27/2023,6/27/2023,ESC_FB6814AA,NA,362,,D,NA,62,100,17,31,5,5,4
ESC_FB6817AA,Ec-353145,traces-0iMIZQG;ILLUMINA;Paired;;NA;Uploaded,Human,Human,,2022,NA,NA,NA,Europe,Portugal,Lisbon,,,NA,NA,NA,National Institute of Health Dr. Ricardo Jorge,Escherichia coli,,,,,,,,,,,,,6/27/2023,6/27/2023,ESC_FB6817AA,NA,14,ST14 Cplx,B2,NA,14,14,10,14,17,7,10
ESC_FB6818AA,Ec-359741,traces-0vqaCsE;ILLUMINA;Paired;;NA;Uploaded,Human,Human,,2022,NA,NA,NA,Europe,Portugal,Lisbon,,,NA,NA,NA,National Institute of Health Dr. Ricardo Jorge,Escherichia coli,,,,,,,,,,,,,6/27/2023,6/27/2023,ESC_FB6818AA,NA,131,ST131 Cplx,B2,NA,53,40,47,13,36,28,29
ESC_FB6819AA,Ec-385850-A,traces-0YrbOVR;ILLUMINA;Paired;;NA;Uploaded,Human,Human,,2022,NA,NA,NA,Europe,Portugal,Lisbon,,,NA,NA,NA,National Institute of Health Dr. Ricardo Jorge,Escherichia coli,,,,,,,,,,,,,6/27/2023,6/27/2023,ESC_FB6819AA,NA,11,ST11 Cplx,ABD,NA,12,12,8,12,15,2,2
ESC_FB6820AA,Ec-363852,traces-0BzeBGb;ILLUMINA;Paired;;NA;Uploaded,Human,Human,,2022,NA,NA,NA,Europe,Portugal,Lisbon,,,NA,NA,NA,National Institute of Health Doutor Ricardo Jorge,,,,,,,,,,,,,,6/27/2023,6/27/2023,ESC_FB6820AA,NA,245,ST245 Cplx,ABD,NA,6,61,6,11,13,3,50
ESC_FB6821AA,Ec-368853,traces-0tcmsiZ;ILLUMINA;Paired;;NA;Uploaded,Human,Human,,2022,NA,NA,NA,Europe,Portugal,Lisbon,,,NA,NA,NA,National Institute of Health Dr. Ricardo Jorge,Escherichia coli,,,,,,,,,,,,,6/27/2023,6/27/2023,ESC_FB6821AA,NA,504,,B2,NA,76,43,9,36,17,14,10
ESC_FB6822AA,Ec-433415,traces-0eCqxoU;ILLUMINA;Paired;;NA;Uploaded,Human,Human,,2023,NA,NA,NA,Europe,Portugal,Lisbon,,,NA,NA,NA,National Institute of Health Dr. Ricardo Jorge,Escherichia coli,,,,,,,,,,,,,6/27/2023,6/27/2023,ESC_FB6822AA,NA,58,ST155 Cplx,AxB1,NA,6,4,4,16,24,8,14
ESC_FB6823AA,Ec-434183,traces-0xJrdrD;ILLUMINA;Paired;;NA;Uploaded,Human,Human,,2023,NA,NA,NA,Europe,Portugal,Lisbon,,,NA,NA,NA,National Institute of Health Dr. Ricardo Jorge,Escherichia coli,,,,,,,,,,,,,6/27/2023,6/27/2023,ESC_FB6823AA,NA,362,,D,NA,62,100,17,31,5,5,4
ESC_FB6824AA,Ec-435159,traces-0QdzxRH;ILLUMINA;Paired;;NA;Uploaded,Human,Human,,2023,NA,NA,NA,Europe,Portugal,Lisbon,,,NA,NA,NA,National Institute of Health Dr. Ricardo Jorge,Escherichia coli,,,,,,,,,,,,,6/27/2023,6/27/2023,ESC_FB6824AA,NA,13,ST13 Cplx,AxB1,NA,6,6,5,9,9,8,2
ESC_FB6825AA,Ec-440307-6-A,"traces-0wVHTYU;ILLUMINA;Paired;;NA;Uploaded,traces-0aYfdni;ILLUMINA;Paired;;NA;Uploaded",Human,Human,,2023,NA,NA,NA,Europe,Portugal,Lisbon,,,NA,NA,NA,National Institute of Health Dr. Ricardo Jorge,Escherichia coli,,,,,,,,,,,,,7/25/2023,7/25/2023,ESC_FB6825AA,NA,33,,AxB1,NA,6,4,4,1,22,8,7
ESC_FB6826AA,Ec-440307-5,traces-0sgEjZr;ILLUMINA;Paired;;NA;Uploaded,Human,Human,,2023,NA,NA,NA,Europe,Portugal,Lisbon,,,NA,NA,NA,National Institute of Health Dr. Ricardo Jorge,Escherichia coli,,,,,,,,,,,,,6/27/2023,6/27/2023,ESC_FB6826AA,NA,131,ST131 Cplx,B2,NA,53,40,47,13,36,28,29
ESC_FB7067AA,EC_Q11A-2,traces-0HodPDi;ILLUMINA;Paired;;NA;Uploaded,Food,Dairy,,2023,NA,NA,NA,Europe,Portugal,,,,NA,NA,NA,National Institute of Health Dr. Ricardo Jorge,Escherichia coli,,,,,,,,,,,,,6/28/2023,6/28/2023,ESC_FB7067AA,NA,117,,ABD,NA,20,45,41,43,5,32,2
ESC_FB7068AA,EC_Q14A-1,"traces-0mSZKJz;ILLUMINA;Paired;;NA;Uploaded,traces-0oYXIRb;ILLUMINA;Paired;;NA;Uploaded,traces-0TwkQUI;ILLUMINA;Paired;;NA;Uploaded,traces-0nKYalT;ILLUMINA;Paired;;NA;Uploaded",Food,Dairy,,2023,NA,NA,NA,Europe,Portugal,,,,NA,NA,NA,National Institute of Health Dr. Ricardo Jorge,Escherichia coli,,,,,,,,,,,,,6/29/2023,6/29/2023,ESC_FB7068AA,NA,155,ST155 Cplx,B1,NA,6,4,14,16,24,8,14
ESC_FB7070AA,EC_Q106-3,"traces-0HSskNV;ILLUMINA;Paired;;NA;Uploaded,traces-0ibUrZG;ILLUMINA;Paired;;NA;Uploaded",Food,Dairy,,2023,NA,NA,NA,Europe,Portugal,,,,NA,NA,NA,National Institute of Health Dr. Ricardo Jorge,Escherichia coli,,,,,,,,,,,,,6/28/2023,6/28/2023,ESC_FB7070AA,NA,3057,,D,NA,290,54,55,324,35,40,223
ESC_FB7073AA,EC_Q119-4,"traces-0PfJEeI;ILLUMINA;Paired;;NA;Uploaded,traces-0YLNxfv;ILLUMINA;Paired;;NA;Uploaded,traces-0cWXFPG;ILLUMINA;Paired;;NA;Uploaded",Food,Dairy,,2023,NA,NA,NA,Europe,Portugal,,,,NA,NA,NA,National Institute of Health Dr. Ricardo Jorge,Escherichia coli,,,,,,,,,,,,,6/29/2023,6/29/2023,ESC_FB7073AA,NA,10,ST10 Cplx,A,NA,10,11,4,8,8,8,2
ESC_FB7074AA,EC_Q188-2,"traces-0jbRhUI;ILLUMINA;Paired;;NA;Uploaded,traces-0WZFvaR;ILLUMINA;Paired;;NA;Uploaded,traces-0kDrGIc;ILLUMINA;Paired;;NA;Uploaded",Food,Dairy,,2023,NA,NA,NA,Europe,Portugal,,,,NA,NA,NA,National Institute of Health Dr. Ricardo Jorge,Escherichia coli,,,,,,,,,,,,,7/5/2023,7/5/2023,ESC_FB7074AA,NA,117,,ABD,NA,20,45,41,43,5,32,2
ESC_FB7075AA,Ec_10-1-1,traces-0UstCNh;ILLUMINA;Paired;;NA;Uploaded,Food,Swine,,2023,NA,NA,NA,Europe,Portugal,,,,NA,NA,NA,National Institute of Health Dr. Ricardo Jorge,Escherichia coli,,,,,,,,,,,,,6/28/2023,6/28/2023,ESC_FB7075AA,NA,10,ST10 Cplx,A,NA,10,11,4,8,8,8,2
ESC_FB7076AA,Ec_13-3-1-4,traces-0XqwvYB;ILLUMINA;Paired;;NA;Uploaded,Food,Swine,,2023,NA,NA,NA,Europe,Portugal,,,,NA,NA,NA,National Institute of Health Dr. Ricardo Jorge,Escherichia coli,,,,,,,,,,,,,6/28/2023,6/28/2023,ESC_FB7076AA,NA,14765,ST398 Cplx,A,NA,64,7,1,1860,8,8,6
ESC_FB7077AA,Ec_15-4,traces-0OuvmAB;ILLUMINA;Paired;;NA;Uploaded,Food,Swine,,2023,NA,NA,NA,Europe,Portugal,,,,NA,NA,NA,National Institute of Health Dr. Ricardo Jorge,Escherichia coli,,,,,,,,,,,,,6/28/2023,6/28/2023,ESC_FB7077AA,NA,88,ST23 Cplx,B1,NA,6,4,12,1,20,12,7
ESC_FB7078AA,Ec_22-1-3,traces-0AQtRdV;ILLUMINA;Paired;;NA;Uploaded,Food,Swine,,2023,NA,NA,NA,Europe,Portugal,,,,NA,NA,NA,National Institute of Health Dr. Ricardo Jorge,Escherichia coli,,,,,,,,,,,,,6/28/2023,6/28/2023,ESC_FB7078AA,NA,93,ST168 Cplx,A,NA,6,11,4,10,7,8,6
ESC_FB7079AA,Ec_J-34-1,traces-0esruYz;ILLUMINA;Paired;;NA;Uploaded,Food,Swine,,2023,NA,NA,NA,Europe,Portugal,,,,NA,NA,NA,National Institute of Health Dr. Ricardo Jorge,Escherichia coli,,,,,,,,,,,,,6/28/2023,6/28/2023,ESC_FB7079AA,NA,1485,ST648 Cplx,,NA,92,231,87,96,70,58,2
ESC_FB7080AA,Ec_PL39-3,traces-0jfcakK;ILLUMINA;Paired;;NA;Uploaded,Livestock,Swine,,2023,NA,NA,NA,Europe,Portugal,,,,NA,NA,NA,National Institute of Health Dr. Ricardo Jorge,Escherichia coli,,,,,,,,,,,,,6/28/2023,6/28/2023,ESC_FB7080AA,NA,88,ST23 Cplx,B1,NA,6,4,12,1,20,12,7
ESC_FB7081AA,Ec_PL164-1,traces-0mYwpfB;ILLUMINA;Paired;;NA;Uploaded,Livestock,Swine,,2023,NA,NA,NA,Europe,Portugal,,,,NA,NA,NA,National Institute of Health Dr. Ricardo Jorge,Escherichia coli,,,,,,,,,,,,,6/28/2023,6/28/2023,ESC_FB7081AA,NA,88,ST23 Cplx,B1,NA,6,4,12,1,20,12,7
ESC_FB7082AA,Ec_PL164-3,traces-0IHJLeX;ILLUMINA;Paired;;NA;Uploaded,Livestock,Swine,,2023,NA,NA,NA,Europe,Portugal,,,,NA,NA,NA,National Institute of Health Dr. Ricardo Jorge,Escherichia coli,,,,,,,,,,,,,6/28/2023,6/28/2023,ESC_FB7082AA,NA,542,,A,NA,112,11,5,12,8,8,86
ESC_FB7083AA,Ec_24-1,traces-0xiOGgz;ILLUMINA;Paired;;NA;Uploaded,Food,Swine,,2023,NA,NA,NA,Europe,Portugal,,,,NA,NA,NA,National Institute of Health Dr. Ricardo Jorge,Escherichia coli,,,,,,,,,,,,,6/28/2023,6/28/2023,ESC_FB7083AA,NA,5876,,,NA,516,260,176,12,15,1,138
ESC_FB7084AA,Ec_C-27,traces-0ZFlDOD;ILLUMINA;Paired;;NA;Uploaded,Food,Swine,,2023,NA,NA,NA,Europe,Portugal,,,,NA,NA,NA,National Institute of Health Dr. Ricardo Jorge,Escherichia coli,,,,,,,,,,,,,6/28/2023,6/28/2023,ESC_FB7084AA,NA,1115,,,NA,6,196,1,91,8,8,2
ESC_FB7085AA,Ec_D-28,traces-0GdUQgW;ILLUMINA;Paired;;NA;Uploaded,Food,Swine,,2023,NA,NA,NA,Europe,Portugal,,,,NA,NA,NA,National Institute of Health Dr. Ricardo Jorge,Escherichia coli,,,,,,,,,,,,,6/28/2023,6/28/2023,ESC_FB7085AA,NA,1115,,,NA,6,196,1,91,8,8,2
